,tweets,clusterID
1407,"Maulana #FazlurRehman to call #APC after #Eid

Read more: https://t.co/QRrLvaXvUH

#GeoNews

https://t.co/AzYjd0Py30",10
1408,"Notorious 'one-ring' scam targets many on #Pakistan cellular networks

Read more: https://t.co/PuV0VvKoBD

#GeoNews… https://t.co/dSIGERayjA",10
1409,"#NAB arrests #Sindh Engro Coal Mining Chairman #KhursheedJamali

Read more: https://t.co/m1FteCpgJR

#GeoNews

https://t.co/Ebt0nkDs2K",10
1410,"#UAE grants permanent residency to investors with $27 billion

Read more: https://t.co/gJErYvqYLd

#GeoNews

https://t.co/EliPbPmZ50",10
1411,"#India´s opposition parties allege vote machine fraud

Read more: https://t.co/CP2ZEYgauw

#GeoNews

https://t.co/7ebYFp15JJ",10
1412,"Federal cabinet approves 'Kamyab Jawan' programme

Read more: https://t.co/FxRPG0DrJ9

#GeoNews

https://t.co/kr1wznPLRq",10
1413,"Self-driving trucks begin mail delivery test for USPS

Read more: https://t.co/i8kCDHpD2R

#GeoNews

https://t.co/T2lzJFPnZQ",10
1414,"Indictment date for Zardari, Talpur not set in fake accounts case

Read more: https://t.co/gLdSWJ0T5R

#GeoNews

https://t.co/sgmRmJZOYA",10
1415,"RT @geonews_sport: India's #Kohli says #WorldCup will be a hit for runs

Read more: https://t.co/yGmlAKSDW8

#GeoNews

https://t.co/DXDGCNU…",10
1416,U.S.-based engineers' body lifts curbs on Huawei employees https://t.co/LWuzzlFyms https://t.co/DNuWkKQWKs,10
1417,"Minor girl found dead after being allegedly raped in Islamabad

Read more: https://t.co/KXHbjBFC2H

#GeoNews

https://t.co/n5pW4prAnU",10
1418,"#Pakistan condemns firing of ballistic missiles by Houthis towards #Makkah

Read more: https://t.co/GDzkJNXCIl… https://t.co/Y2sEHNEmSw",10
1419,"RT @BBCNews: Julian Assange 'too ill' to appear for court hearing, says lawyer https://t.co/gBsXY2FMMU",12
1420,"RT @BBCBreaking: US unveils 17 new charges against Wikileaks co-founder Julian Assange, who is facing extradition from the UK https://t.co/…",12
1421,Sri Lanka’s minister of defense says the coordinated Easter Sunday attacks that killed at least 321 people were ret… https://t.co/XeEVpv887V,14
1422,A Sri Lanka security official says six near-simultaneous blasts hit three churches and three hotels frequented by t… https://t.co/snccUmyinc,14
1423,"Parisian firefighters say they are ""not sure"" if they will be able to stop the Notre-Dame fire from spreading to se… https://t.co/HRATJTTO4t",18
1424,"RT @BBCSport: 🏆 1997 
🏆 2001
🏆 2002
🏆 2005
🏆 2019

TIGER WOODS WINS THE MASTERS AGAIN! 

5x champion at Augusta.

📺 @BBCTwo 
💻 https://t.co…",22
1425,"RT @BBCSport: Tiger roll wins the Grand National!

https://t.co/8pvEbGaVAQ   

#grandnational #GrandNational2019 https://t.co/bFNHJKnGKv",22
1426,President Trump says US Homeland Security Secretary Kirstjen Nielsen is leaving her position https://t.co/k6VUpW0Tri,23
1427,RT @NBCNews: WATCH: WikiLeaks founder Julian Assange arrested by police in London almost 7 years after he sought refuge in the Ecuadorian E…,28
1428,"Israeli PM Benjamin Netanyahu thanks US President after he tweeted ""it is time for the United States to fully recog… https://t.co/l2CRGcMaHV",29
1429,RT @BBCBreaking: Israel to hold fresh elections after Benjamin Netanyahu fails to form coalition https://t.co/8TVfPsZ0Oy,29
1430,"Man fires on passengers in tram in Dutch city of Utrecht, several people reported injured, eyewitnesses say https://t.co/W58KptX5ZZ",31
1431,"RT @BBCSport: FT: Ajax 2-3 Tottenham (3-3 agg) 

WHAT HAS JUST HAPPENED? 

Lucas Moura's second half hat-trick gives Spurs a remarkable, in…",32
1432,"RT @BBCSport: UNBELIEVABLE!!!

LIVERPOOL HAVE ACTUALLY DONE IT!

Liverpool 4-0 Barcelona (4-3 agg)

#LIVBAR reaction: https://t.co/JR8YU2Wr…",32
1433,"RT @BBCSport: FT: Wales 25-7 Ireland

That’s it! Wales are Six Nations Grand Slam champions!

Well played, @WelshRugbyUnion

Reaction 👉 htt…",32
1434,"RT @BBCSport: Russian athletes will remain banned from international competitions until further notice, says athletics' governing body.

In…",36
1435,"RT @BBCBreaking: Rescuers hunting missing climbers in Indian Himalayas say they saw five bodies from the air, believed to be dead https://t…",36
1436,"The baby of Shamima Begum - the teenager who fled London to join the Islamic State group - has died, a Syrian Democ… https://t.co/cAYhMcFpY5",38
1437,This is the letter the US Attorney General sent to senior figures in Congress informing them that the Mueller repor… https://t.co/I7bjS8mIqx,42
1438,"""Ooh it's genuinely quite stressful!"" Olivia Colman is overcome as she wins best actress Oscar for The Favourite https://t.co/Zl9mAKkwZd",48
1439,"Sandra Oh. 

Glenn Close. 

Rami Malek and Bohemian Rhapsody. 

#GoldenGlobes2019 https://t.co/tMQgNxEJg4

Winners… https://t.co/Ze4QeF4XKa",48
1440,#GoldenGlobes2019: Bohemian Rhapsody wins Best Motion Picture (Drama) https://t.co/EXlVpWNxz0,48
1441,#GoldenGlobes2019: Rami Malek wins Best Actor (Drama) for Bohemian Rhapsody https://t.co/EXlVpWNxz0,48
1442,#GoldenGlobes2019: Glenn Close wins Best Actress (Drama) for The Wife https://t.co/EXlVpWNxz0,48
1443,#GoldenGlobes2019: Green Book wins Best Motion Picture (Comedy or Musical) https://t.co/EXlVpWNxz0,48
1444,#GoldenGlobes2019: Olivia Colman wins Best Actress (In A motion Picture - Comedy or Musical) for The Favourite https://t.co/EXlVpWNxz0,48
1445,"Best Director: Alfonso Cuaron, Roma

Live #Oscars2019 coverage https://t.co/baLZVeWgYR and #Oscars winners list… https://t.co/XgeS70nh0F",48
1446,#GoldenGlobes2019: Alfonso Cuaron wins Best Director (Motion Picture) for Roma https://t.co/EXlVpWNxz0,48
1447,#GoldenGlobes2019: Michael Douglas wins Best Actor (In A Television series - Musical or Comedy) for The Kominsky Me… https://t.co/5PjQ69Ztvn,48
1448,#GoldenGlobes2019: Christian Bale wins Best Actor (In A Motion Picture - Comedy or Musical) for Vice https://t.co/EXlVpWNxz0,48
1449,#GoldenGlobes2019: Mahershala Ali wins Best Supporting Actor (In A Motion Picture) for Green Book https://t.co/EXlVpWNxz0,48
1450,#GoldenGlobes2019: Sandra Oh wins Best Actress (In A Television Series - Drama) for Killing Eve https://t.co/EXlVpWNxz0,48
1451,"#GoldenGlobes2019: Regina King wins Best Supporting Actress (In A Motion Picture) for If Beale Street Could Talk

https://t.co/EXlVpWNxz0",48
1452,"RT @BBCSport: ""I felt uncomfortable walking back into the gym, like there were eyes just targeted at me. I hated taking pictures. I hated e…",48
1453,"Prosecutors in the case of actor Jussie Smollett deliberated over how to explain why they dropped charges, emails s… https://t.co/kOxJJz5AXf",48
1454,"In another stunning reversal, Chicago prosecutors Tuesday have dropped all charges against 'Empire' actor Jussie Sm… https://t.co/4XC4cBCpOU",48
1455,"Ten people die in fire at Flamengo football club's training ground in Rio de Janeiro, Brazilian media report https://t.co/GhMy4F4Zvd",58
1456,"Man, 43, detained on suspicion of arson in connection with fire at a medical centre in Tamworth, Staffs, police say https://t.co/zhIaUpRr08",59
1457,Man and woman arrested in connection with the death of four children in a house fire in Stafford on Tuesday https://t.co/UQlu652ti8,59
1458,"Of the 4 American women still in contention in the French Open, 2 of them are young and prodigious talents whose pa… https://t.co/dZZT0NNHcd",60
1459,US President Donald Trump announces a second summit with North Korean leader Kim Jong-un in Vietnam in late Februar… https://t.co/yTTGAESfWy,62
1460,"UK counter-terror police are investigating three ""small improvised explosive devices"" found at Heathrow Airport, Lo… https://t.co/cgiIYx7ZHx",63
1461,British retail tycoon Sir Philip Green charged in the US with four counts of misdemeanour assault https://t.co/NWqxwpTeB2,65
1462,"RT @BBCSport: Former Arsenal winger Jose Antonio Reyes has died in a car accident aged 35, Spanish club Seville have announced.

More ➡ htt…",67
1463,"RT @BBCSport: Zidane: Announced. 

Zinedine Zidane has returned as Real Madrid manager just 10 months after leaving the Spanish giants.

Mo…",67
1464,"RT @BBCSport: Huddersfield have appointed Jan Siewert to succeed David Wagner as manager.

More: https://t.co/FGC6jcYEMn https://t.co/X39p0…",67
1465,"You can listen to a free preview of @MSNBC on SiriusXM Ch. 118 in your car, online, or on the SiriusXM app until Ju… https://t.co/pivUiz2XT6",67
1466,"You can listen to a free preview of @MSNBC on SiriusXM Ch. 118 in your car, online, or on the SiriusXM app until Ju… https://t.co/iN0hgGUJ3t",67
1467,"RT @BBCSport: It's official.

Brendan Rodgers is the new manager of Leicester City.

👉 https://t.co/u7t4ZAAH8F https://t.co/YeGuLf9spq",69
1468,RT @BBCSport: Claude Puel has left his role as manager of Leicester City following Saturday's 4-1 defeat to Crystal Palace in the Premier L…,69
1469,"RT @BBCSport: David Wagner has left Huddersfield Town as manager by mutual consent with the club bottom of the Premier League.

More: https…",69
1470,RT @BreakingNews: Witness image shows fire burning and smoke billowing from historic Notre Dame Cathedral in Paris. https://t.co/RXQR6a1Y0D…,70
1471,"International Criminal Court frees Ivory Coast ex-leader Gbagbo, dropping charges of crimes against humanity charges https://t.co/kBLbT4Wl4i",71
1472,"Saudi teenager Rahaf al-Qunun, who fled her family and got stranded in Bangkok, has arrived in Canada after being g… https://t.co/uGiJi5P4VT",75
1473,"Shamima Begum, who joined Islamic State in Syria aged 15, to lose her UK citizenship, family’s lawyer says https://t.co/PQngJOKkJb",77
1474,"RT @BBCSport: Jose Mourinho has been sacked by Manchester United.

Full story: https://t.co/XL8Mju4W1u https://t.co/ZdRd3Vuoec",88
1475,"RT @BBCSport: The winner of BBC Sports Personality of the Year 2018 is…

⭐ GERAINT THOMAS ⭐

📺📻📱 https://t.co/f24qzdA3gV 

#SPOTY https://t…",89
1476,"RT @BBCPolitics: UK PM Theresa May confirms she will not fight another General Election, saying she would ""love to be able to"" but her part…",91
1477,"RT @BBCMonitoring: A look at how Indian media is reporting the ""jumbo win"" for PM Narendra Modi and his BJP party in #IndiaElections2019 ht…",94
1478,"RT @BBCBreaking: Hindu nationalist Narendra Modi scores resounding victory in Indian general election, securing second five-year term https…",94
1479,"Going someplace far away, we now know, is the biggest single action a private citizen can take to worsen climate ch… https://t.co/P08FFDm3vc",95
1480,RT @dougmillsnyt: .@realDonaldTrump talks to one of the Guard of Honor as he inspects the troops with Prince Charles during the Official We…,96
1481,RT @EllenBarryNYT: Prince Charles is widely expected to tactfully press President Trump behind closed doors on climate change. But will the…,96
1482,"In China, public discussion of sex is mostly nonexistent. A workshop on how to satisfy a woman sexually is trying t… https://t.co/gK3J25RBZq",97
1483,"Within the graduate school sector, the fast-growing master’s degree market is replete with debt levels that make li… https://t.co/tXYuEkisTu",99
1484,"RT @Max_Fisher: YouTube’s algorithm has been curating home movies of unwitting families into a catalog of semi-nude kids, we found.

YT oft…",101
1485,RT @ktbenner: Watching #TheWeeklyNYT with some of the families who we interviewed and there were gasps when the 2012 criminal battery docs…,101
1486,"RT @TheWeekly: Mary Mitchell, the mother of a T.M. Landry student who said Mike Landry abused him: ""Like Nyjal said, ‘he just wants people…",101
1487,RT @EricaLG: It took a lot to get Mary Mitchell to talk to us. Mike ostracized the family and convinced parents that they were trying to ta…,101
1488,RT @TheWeekly: One T.M. Landry student Bryson Sassau told #TheWeeklyNYT how the school's founder doctored his transcript and wanted him to…,101
1489,RT @nytimesworld: Many people who helped create or approve the automated MCAS system on the Boeing 737 Max didn’t fully understand changes…,102
1490,"By 2023, New York City's MTA website says, “we will say goodbye to MetroCard” https://t.co/rGuRabdr6D",102
1491,"RT @nytpolitics: Fortunately, there's still Twitter. Follow @ShaneGoldmacher for thoughts on tonight's Kirsten Gillibrand Fox News town hal…",103
1492,"RT @fmanjoo: Hi! Join me to chat about Facebook, Fox News, misinfo and whatever else you like!  https://t.co/dnQ08wn8Hj",103
1493,"The family of Elaine Chao, the transportation secretary, has forged high-level political connections not only in th… https://t.co/H2r8bvg1aB",104
1494,"RT @TheWeekly: Our reporter @EricaLG is watching the episode with Bryson Sassau, one of the students you just saw on the series premiere. #…",105
1495,RT @TheWeekly: All set to watch our first episode? Our reporters @EricaLG and @ktbenner will be here soon to talk about the episode and res…,105
1496,"RT @TheWeekly: As the truth about an acclaimed school unfolds tonight on #TheWeeklyNYT, reporters @EricaLG  and @ktbenner will be here live…",105
1497,"Several people were killed by Sudan security forces, according to witnesses and local media reports, as talks betwe… https://t.co/ZQJgvwjgMB",106
1498,RT @BBCJonSopel: Washington abuzz with what #RobertMueller is going to say. First time he's spoken publicly since appointed Special Counsel…,106
1499,"RT @ktbenner: For those watching @TheWeekly right now, we pubbed a follow up today that the FBI is now investigating TM Landry -- a federal…",107
1500,The FBI opened the inquiry into the T.M. Landry school after our investigation detailed instances of transcript fra… https://t.co/Y4ZF8Zsz9T,107
1501,"RT @mattfleg: He inspired. He exaggerated. He listened to ""Les Miz."" What happened when Joe Biden first ran for president -- and what it sa…",108
1502,"RT @PekingMike: A ‘Bridge’ to China, and Her Family’s Business, in the Trump Cabinet - our 5,000-word investigation into Elaine Chao and he…",110
1503,"Exclusive: Reporting by The New York Times shows how the family of Elaine Chao, transportation secretary and wife o… https://t.co/tY0kbdbCCT",110
1504,"Man, 21, admits killing ex-partner and her mother, who were stabbed to death in Solihull in August https://t.co/w3JuA5kIvM",111
1505,"RT @rickgladstone: Insightful profile by @ddknyt on the Machiavellian UAE prince who has beguiled President Trump, commands an outsized mil…",113
1506,"Democratic primary challengers are often female, young and nonwhite. Many are worried that a recent move by House D… https://t.co/6183Ydoqj6",115
1507,RT @S_Evangelina: On today's front page: I spoke to parents of the victims of the Virginia Beach shooting. Laquita Brown's father told me h…,116
1508,"“Today, we all grieve,” the Virginia Beach city manager, David Hansen, said of Friday's shooting. Between them, the… https://t.co/SLUKoCEj6d",116
1509,Update on the Virginia Beach shooting: A city worker fired on colleagues as he stalked several floors of the buildi… https://t.co/jX2T5KfZlK,116
1510,RT @GavinoGaray: A gunman who killed 12 people at a Virginia Beach municipal building before dying in a shootout with police was apparently…,116
1511,"Man, 41, shot dead in Dublin named as Hamid Sanambar https://t.co/HBCBOmJyBl",116
1512,RT @MSNBC: WATCH: All 12 victims killed in the Virginia mass shooting are identified by name. https://t.co/4HsSoDz1gU https://t.co/UzvjEtRF…,116
1513,RT @MSNBC: WATCH: All 12 victims killed in the Virginia mass shooting are identified by name. https://t.co/4HsSoDz1gU https://t.co/UzvjEtRF…,116
1514,RT @MSNBC: WATCH: All 12 victims killed in the Virginia mass shooting are identified by name. https://t.co/4HsSoDz1gU https://t.co/UzvjEtRF…,116
1515,"RT @MSNBC: UPDATE: Death toll rises to 12 people in Virginia Beach mass shooting, Police Chief Cervera says: https://t.co/vCAXvE3Ck3 https:…",116
1516,"RT @NBCNews: @NBCNews Special Report: Officials give update on a mass shooting in Virginia Beach, Virginia, that has left at least 11 peopl…",116
1517,RT @BreakingNews: @NBCNews @9NEWS Kendrick Castillo died after being shot while lunging to stop the Colorado school shooter. https://t.co/8…,116
1518,"RT @NBCNews: BREAKING: @NBCNews Special Report: At least 2 injured in Colorado school shooting, sheriff's office says. https://t.co/MvB1eJQ…",116
1519,"@NBCNews @MSNBC 19-year-old adult white male from San Diego is the suspected shooter in California synagogue, offic… https://t.co/YEGAjNExZK",116
1520,"RT @NBCNews: @MSNBC LIVE: San Diego sheriff, police chief give update on Poway, Calif., synagogue shooting. https://t.co/9SgCSWMEif",116
1521,"RT @BreakingNews: @NBCNews 1 dead in California synagogue shooting, mayor tells @MSNBC, and a rabbi was shot in the hand; members of the co…",116
1522,"RT @BreakingNews: 4 people shot at synagogue in California, law enforcement sources tell @NBCNews. https://t.co/P5fK3jYweL",116
1523,RT @NBCNews: LIVE: New Zealand PM Jacinda Ardern speaks amid reports of mass shooting at mosques in Christchurch. https://t.co/u5vYa7CHf8 h…,116
1524,New Zealand Police: A serious and evolving situation is occurring in Christchurch with an active shooter. Risk envi… https://t.co/1o5ePWgzzo,116
1525,"New Zealand Police: ""In response to a serious ongoing firearms incident in Christchurch all Christchurch schools ha… https://t.co/OLlZdPP7Xo",116
1526,"Many deaths also reported in Brazil grade school shooting. https://t.co/x6OlvqxBu8

Two young people were seen ente… https://t.co/6c5IMPrJjf",116
1527,"Multiple police officers have been shot in Houston, and the suspect is down, Houston mayor says on Twitter - @KPRC2… https://t.co/STtH9PgulL",116
1528,"Police respond to shooting incident at manufacturing plant in Aurora, Illinois, officials say; suspected shooter ha… https://t.co/6xDHOS6jtV",116
1529,Gunman entered Catholic cathedral in Brazilian city of Campinas on Tuesday and shot dead 4 people before killing hi… https://t.co/IOEk5Ga5hN,116
1530,"Sgt. Ron Helus was fatally shot when he responded to the mass shooting on Nov. 7 at a bar in Thousand Oaks, Califor… https://t.co/vOH3OWPN5S",116
1531,RT @wcnc: #UNCC Shooting: What we know: https://t.co/5Jij0RGtT8,116
1532,"RT @nytimesmusic: “Our music is far more popular than we ever thought it would be,” Matt Berninger of the National said https://t.co/zyDLkL…",116
1533,FBI’s Las Vegas office says it has concluded its investigation into the deadliest mass shooting in modern US histor… https://t.co/RfUYsQJo7L,116
1534,Pastor Dimas Salaberrios on California shooting: “My immediate thoughts go out to the families. Because what’s happ… https://t.co/iowf5VOL2l,116
1535,"RT @davidgura: Eleven of the twelve men and women killed worked for Virginia Beach. The city manager noted Robert ""Bobby"" Williams was a 41…",116
1536,RT @RonAllenNBC: Prayers in Virginia Beach as the Community grieves ⁦@MSNBC⁩ ⁦@NBCNews⁩ https://t.co/1XtoRamot7,116
1537,Live breaking news coverage now on @Hardball: At least 11 killed in Virginia Beach mass shooting. https://t.co/nZ1LIJAPN7,116
1538,RT @TODAYshow: A gunman opened fire at the Virginia Beach Municipal Center late Friday afternoon.12 people were killed and at least 5 were…,116
1539,RT @NYTHealth: Some encouraging news for younger women with advanced breast cancer: A study finds for the first time that a drug widely use…,117
1540,"Tiny Love Stories: “‘Heyy,’ his message read. My heart fluttered. One ‘y’ may have left me upset, but the second ‘y… https://t.co/59LpyMM1PN",118
1541,"RT @shaneisland: Who threw the first 🧱brick🧱 at Stonewall?
I wanted to know, so I asked a bunch of people from the L.G.B.T.Q. community.

h…",118
1542,"RT @dgelles: EXCLUSIVE: The inside story of how MCAS — the system that brought down the 737 Max — was created. Major new revelations below,…",120
1543,"The Netflix miniseries ""When They See Us"" tells the story of five wrongfully convicted teenage boys who would becom… https://t.co/02GE2kn85L",120
1544,"The Trump administration considered imposing tariffs on imports from Australia, but decided against the move amid f… https://t.co/LQ5e04JAfI",121
1545,"RT @JesseDrucker: A key figure in the early stages of the Trump Uruguay deal, —who actually tried to sell condos in the building — is now A…",122
1546,RT @ewong: What is the secretive Bilderberg Meeting taking place now in Switzerland? And why are top Trump officials — including @SecPompeo…,122
1547,RT @NYTScience: You need just the right circumstances to fossilize a school of fish in place within a rock. But that is just what may have…,122
1548,"RT @BBCSport: The FA's chief executive Martin Glenn will step down at the end of the 2018-19 season.

https://t.co/81NoI263QK https://t.co/…",123
1549,"RT @TheWeekly: The school was famous for viral college acceptance videos. One student said the school’s leader choked, shoved and dragged h…",123
1550,"RT @nytopinion: I was then the Beijing bureau chief of The Times, and I ran around that evening, the notebook clutched in my hand stained w…",124
1551,"RT @nytopinion: I was then the Beijing bureau chief of the @nytimes in 1989, writes @NickKristof. 
I reached Tiananmen Square shortly befor…",124
1552,"RT @BBCNews: Obituary: Judith Kerr, beloved author of The Tiger Who Came to Tea 🐅 https://t.co/pVFzED0Ow2",125
1553,"RT @BBCBreaking: The Tiger Who Came To Tea author Judith Kerr has died at the age of 95, her publisher HarperCollins says https://t.co/Q0bM…",125
1554,"RT @BreakingNews: BREAKING: Director John Singleton has died at age 51, his family says. https://t.co/EriViSbECE",125
1555,"RT @BBCSport: CHAMPION!

Novak Djokovic wins a record seventh Australian Open men's singles title with a straight sets victory over Rafael…",126
1556,"RT @BBCSport: CHAMPION!

Naomi Osaka wins the Australian Open women's singles title for the first time with a dramatic victory over Petra K…",126
1557,"A special print section in today's New York Times celebrates sand, surf and summertime. If you're not yet a home de… https://t.co/RkhdHDbzzb",127
1558,"RT @caitlinroper: Longer, warmer days are finally here. For THE NEW YORK TIMES HITS THE BEACH, a special section in the paper this Sunday,…",127
1559,"RT @caitlinroper: In your @NYTimes this Sunday, 6/2, THE NEW YORK TIMES HITS THE BEACH! Summer is almost here, and it’s time to get excited…",127
1560,Trade tensions led American businesses to shift operations to Mexico from China. President Trump’s latest tariff th… https://t.co/0ga29y0m5p,128
1561,President Trump plans to throw his full weight behind Benjamin Netanyahu’s campaign to save his job as prime minist… https://t.co/NXwkyvAxEi,129
1562,"Kids were dying at higher-than-expected rates after heart surgery at UNC Children’s Hospital, doctors suspected. Se… https://t.co/IQFih4My7n",130
1563,"Each year in the U.S. about 40,000 babies are born with heart defects; about 10,000 are likely to need surgery or o… https://t.co/dWcIxvygfH",130
1564,"Kids were dying at higher-than-expected rates after heart surgery at UNC Children’s Hospital, doctors suspected. Se… https://t.co/ditr7OsqoK",130
1565,"Kids were dying at higher-than-expected rates after heart surgery at UNC Children’s Hospital, doctors suspected. Se… https://t.co/TxmgjeOF71",130
1566,"Kids were dying at higher-than-expected rates after heart surgery at UNC Children’s Hospital, doctors suspected. Se… https://t.co/pay1vFrQtE",130
1567,RT @egabler: The doctors had a dilemma: How could they refer children to their own hospital for heart surgery when they thought patients mi…,130
1568,"RT @egabler: Listen to what doctors said behind closed doors as they weighed their ethical obligations to patients, while their bosses also…",130
1569,"Each year in the U.S. about 40,000 babies are born with heart defects; about 10,000 are likely to need surgery or o… https://t.co/sV1FRF99BA",130
1570,"Kids were dying at higher-than-expected rates after heart surgery at UNC Children’s Hospital, doctors suspected. Se… https://t.co/fdEuWdBDNU",130
1571,"Exclusive: The system that doomed two Boeing 737 Max jets was overhauled late in its design, a decision that left e… https://t.co/azstaOzXkf",131
1572,"RT @jacknicas: Remember the two Boeing jets that crashed? 

A team of us at the New York Times have been working for months to uncover how…",131
1573,"🗞️😎 
The New York Times Hits the Beach
Sunday, June 2 https://t.co/Cuh06CO1A8",131
1574,"RT @nytimesarts: ""I knew how small [our story had] become. When we were found innocent, there was no tsunami of media that followed in the…",132
1575,"Philip Green, whose company, Arcadia Group, is behind such major brands as Top Shop, has been charged in the U.S. w… https://t.co/Z2IlZhYcI5",132
1576,We spent weeks in Louisiana interviewing T.M. Landry students so we could share their stories with you on our new T… https://t.co/2fohuL1ZW5,133
1577,"T.M. Landry, a private school that garnered attention for helping underprivileged and minority students attend elit… https://t.co/KduxSv7ZvK",133
1578,"Tiny Love Stories: “‘Heyy,’ his message read. My heart fluttered. One ‘y’ may have left me upset, but the second ‘y… https://t.co/xK9nra3cbH",133
1579,RT @EricLiptonNYT: JUST POSTED: The Chao Family is at the center of maritime policy at two of the most powerful nations in the world: US &amp;…,134
1580,"In Opinion 

“School is the only place in the world where you’re expected to excel at everything, and all at the sa… https://t.co/OofWNnyd9j",134
1581,"RT @AlanYuhas: Anthony Gignac, a 48-year-old Colombian orphan who was adopted by a Michigan family in 1977, is not, despite 11 arrests for…",134
1582,"In Opinion

“Cars kill about as many people as guns, and we don’t ban them! No, but automobiles are actually a mode… https://t.co/DTDORfDih9",135
1583,"In Opinion

“Cars kill about as many people as guns, and we don’t ban them! No, but automobiles are actually a mode… https://t.co/Pn3RQbZEAn",135
1584,"Colorado on Friday banned “conversion therapy” for minors, a discredited practice that aims to change a person’s se… https://t.co/aqmQYuiseQ",136
1585,"Colorado on Friday banned “conversion therapy” for minors, a discredited practice that aims to change a person’s se… https://t.co/kJCKeMa7Qk",136
1586,"“Hip-hop lives in my soul in a very singular, isolated, personal way.” The rapper Princess Nokia is remaking rap fo… https://t.co/Fy8IMliOsL",137
1587,"RT @NYTmag: The first time Princess Nokia performed, she said to herself: “I’m going to do this for the rest of my life.” She talked to us…",137
1588,"The archives of Fab 5 Freddy — the ""Yo! MTV Raps"" host who united the worlds of hip-hop and art — have been acquire… https://t.co/rPPxMC75ie",137
1589,"Liverpool and Tottenham, Premier League rivals, will play today in the Champions League final in Madrid. @RorySmith… https://t.co/TnGDUImNO1",139
1590,"""As a mother of 3 children, oh my God. ... It’s inexcusable. As a physician, I mean, we all took the oath. We are s… https://t.co/ZEHIjhwTyI",140
1591,Who threw the first brick at Stonewall? Was there even a brick? Our video examines the importance of this myth to t… https://t.co/1loYCGzGkP,141
1592,Who threw the first brick at Stonewall? Was there even a brick? Our video examines the importance of this myth to t… https://t.co/4oWXJb83BQ,141
1593,Coming up at 10 p.m. Pacific time on @FXNetworks and Monday on @Hulu: Our premiere of @TheWeekly… https://t.co/VmBhsatADo,144
1594,"But for President Trump, the focus on tariffs has been decades in the making. Read more in “Tariff Man: An Origin S… https://t.co/IvaSYvwwqv",145
1595,"“This is the most devastating day in the history of Virginia Beach,” Mayor Robert M. Dyer said at an evening news c… https://t.co/WrVJbpZVyE",146
1596,"Breaking News: At least 11 people were killed in a shooting at a municipal center in Virginia Beach, the police sai… https://t.co/VyHxWIMW7L",146
1597,Here's the latest on President Trump's planned tariffs on Mexico: President Andrés Manuel López Obrador of Mexico s… https://t.co/KRRxgjNjAM,149
1598,"President Trump's tariff threats amount to a vivid signal, especially to allies, that there is no permanent trade p… https://t.co/1zovCb7b8o",149
1599,The Chinese government said on Friday that it was putting together an “unreliable entities list” of foreign compani… https://t.co/I0uYgdmYF9,151
1600,RT @smervosh: Here's a story about competition &amp; friendship &amp; Dallas becoming a spelling juggernaut &amp; how these kids have the right idea by…,152
1601,"The British authorities, who have been trying to clean up Britain’s reputation as a haven for “dirty money,” now ha… https://t.co/KkdUQqsYEw",154
1602,"RT @nytimesworld: “Snow is melting and bodies are surfacing,” said a veteran climber and guide who has summited Everest 24 times. More than…",155
1603,"RT @nytimesmusic: When Prince saw the Bangles on MTV, he wanted to be some kind of friend to the band, and offered them a song.

“I knew it…",157
1604,"RT @NYTSports: A midfielder from England has become the first foreign-born player called up to the  national soccer team in China, which is…",158
1605,"RT @NYTSports: Persistent stereotypes about Asian soccer players obscure the quality of Tottenham Hotspur’s Son Heung-min, a star by any me…",158
1606,"RT @RorySmith: I’ve been wondering for a while whether we’d all have been a bit quicker to see Son Heung-min as a star if he was Brazilian,…",158
1607,Brazil players support Neymar: Fernandinho https://t.co/dBMgI6THfd https://t.co/yPyoYHwaA2,158
1608,"RT @nytimesphoto: For years this photographer tried to forget the bloodshed he had seen at Tiananmen Square, and locked away his memories i…",159
1609,"Senator Elizabeth Warren said Friday that if elected president, she would seek to pass a law clarifying that the Ju… https://t.co/4YJMxbVoLE",160
1610,"The first thing to understand about the HBO mini-series “Chernobyl” is that a lot of it is made up, says New York T… https://t.co/7oM8fwOGfi",161
1611,"RT @TheSteinLine: The @nytimes NBA Finals live briefing from @BenHoffmanNYT, @ScottCacciola and me ... https://t.co/ALf8I142yy",162
1612,RT @ReutersSports: Warriors outlast Raptors to square NBA Finals at 1-1 https://t.co/HAGpY45EZo https://t.co/dt6ezQY6M4,162
1613,RT @ReutersSports: Warriors want a more aggressive defense in Game 2 https://t.co/dJhHKPlok4 https://t.co/SPj2rzb59M,162
1614,"RT @BBCAfrica: ""When I play with boys, some laugh at me - but after the game they start chanting that I am better than many of them.""

Soma…",162
1615,"RT @rickgladstone: Life in the Central African Republican, as seen through the eyes of an intrepid pediatric doc. 'The hospital is no longe…",167
1616,RT @craftingmystyle: Couldn’t be more grateful to have interviewed the Central Park Five alongside their onscreen counterparts. Their stori…,167
1617,The men known as the Central Park Five were teenagers when they were arrested and imprisoned. Ava Duvernay brings t… https://t.co/OX9sFvlySD,167
1618,There is no way to know if Skylar or other patients at UNC Children’s Hospital would have survived or done better h… https://t.co/h8iz7Xsqsm,169
1619,"As New York prepares to celebrate the 50th anniversary of the uprising at the Stonewall Inn, some in the Midwest sa… https://t.co/64ALZlAwFW",171
